Dimension;Transcription
Task;this is something where i'd go back to the customer and tryand figure out
Task;this is when i pull out my camera
Task;this is why we need to check with theprofessor again
Task;well and i can also see how, in either case
Task;well we've got the visual map of the area
Task;well, i mean so the end users seem to be the students, and theprofessor.
Task;well, i was going to leave the arrow out fo
Task;where are you drawing
Task;yeah, i feel like this stuff over here
Task;you can only change lights, youcan't change the streets
Technical Decision;o i guess we couldhave some prefabricated for them.
Usability and User Interface;and then as those thingschange during the simulationówell as they move things theycan see how the distance changed, and you can see the time ittakes to travel at a given speed
Usability and User Interface;big?assdialogue
Usability and User Interface;but i'm saying that can get very
Usability and User Interface;but once you've done it, it's still here
Usability and User Interface;cannot be a web application
Usability and User Interface;click on here and double click
Usability and User Interface;color the road bolder
Usability and User Interface;continue to use the same colorshere to associate with traffic lights
Usability and User Interface;dashboard
Usability and User Interface;do i want todo pairs of four different.
Usability and User Interface;epresent things in what, seconds
Usability and User Interface;"flexible but easy; easy to fill outfor a simple case and flexible enough that you could make itpretty complicated"
Usability and User Interface;go back into this mode tochange things.
Usability and User Interface;havepallets
Usability and User Interface;hen for a given intersection ifyou select the intersection then there has to be some tool downhere for editing
Usability and User Interface;here is a whole sort of a dialogue for configuring carsand cars' behavior
Usability and User Interface;hese numbers would be changing
Usability and User Interface;i mean we could list each intersectiondown but in some ways it's kind of a cross?table. like, if i putstreets this way and avenues this way,
Usability and User Interface;i think that
Usability and User Interface;it can kind of just become some kind of mover here
Usability and User Interface;it wouldn't scale very well if you added a lot of streets.
Usability and User Interface;itwould be nice to enable them to copy the settings from oneonto another one
Usability and User Interface;justputting in numbers
Usability and User Interface;kind of a table of results
Usability and User Interface;"like how many drawingtools, you can multi?select and you can make them the same;same width, same height."
Usability and User Interface;like if you click on thisintersection, you can specify all the information about thelights, but because during the simulation you're not going towant all that detail there because it's just going to beoverwhelming in addition to seeing the traffic so its nice tohave this as kind of a summary of what you've set up so youcan refer to that, and also maybe to let you edit it over hererather than here.
Usability and User Interface;like we said it could be bold whenthere's traffic there, smaller
Usability and User Interface;little pop?ups
Usability and User Interface;maximum number of cars is actuallygetting backed up to the last intersection, like that's a hugewarning problem
Usability and User Interface;meaninglittle dots are moving, showing you how the traffic is flowing
Usability and User Interface;most you're going to have four of thos
Usability and User Interface;nd fill it in, or it'sjust a table
Usability and User Interface;nowyou pull down the menu, or this is where the summary table is
Usability and User Interface;o is i'd put a red here to say that they'restopped, like this, and then i would, and since green means go,i would just use an arrow like this to say traffic is going in thatdirection.
Usability and User Interface;o should be i
Usability and User Interface;ou need direction, south.where they're going, start, end, where they want to end
Usability and User Interface;popupwindow anymore
Usability and User Interface;present it to the user
Usability and User Interface;represents green arrow if weneed to
Usability and User Interface;reset button
Usability and User Interface;saidwe've got a pallet of roads
Usability and User Interface;select this intersection
Usability and User Interface;show them what the distance is her
Usability and User Interface;show up when you'redragging
Usability and User Interface;so i think we've gotóthey can lay this out. and they can movestuff around.
Usability and User Interface;so i'd imagine onceyou drew this grid something would generate automatically,and give you a way to fill in these details for each.
Usability and User Interface;so somehow you clickhere, i should be able to get highlights this and get somefeedback and have it selected because it can get kind of weird
Usability and User Interface;so that's density right here, and we've got distance bymoving this around,
Usability and User Interface;so then there's theófor each approach
Usability and User Interface;so very quickly you cancreate something without fussing with it too much, and bydefault it has to assumeó
